"Submit_team";"iGEM_ID";"type"
"2010_Peking";"BBa_K346046";"Regulatory"
"2010_Peking";"BBa_K346047";"Regulatory"
"2010_Peking";"BBa_K346048";"Regulatory"
"2010_Peking";"BBa_K346049";"Regulatory"
"2010_Peking";"BBa_K346050";"Regulatory"
"2010_Peking";"BBa_K346051";"Regulatory"
"2010_Peking";"BBa_K346052";"Regulatory"
"2010_Peking";"BBa_K346054";"Regulatory"
"2010_Peking";"BBa_K346059";"Regulatory"
"2010_Peking";"BBa_K346060";"Regulatory"
"2010_Peking";"BBa_K346007";"coding"
"2014_Biosint_MEXICO";"BBa_K1471002";"composite"
"2014_Biosint_MEXICO";"BBa_K1471003";"composite"
"2014_Biosint_MEXICO";"BBa_K1471004";"composite"
"2014_Biosint_MEXICO";"BBa_K1471005";"composite"
"2014_Biosint_MEXICO";"BBa_K1471006";"composite"
"2014_Biosint_MEXICO";"BBa_K1471008";"composite"
"2014_Biosint_MEXICO";"BBa_K1471010";"composite"
"2014_Biosint_MEXICO";"BBa_K1471000";"coding"
"2014_Biosint_MEXICO";"BBa_K1471001";"coding"
"2012_MIT";"BBa_K779200";"Regulatory"
"2012_MIT";"BBa_K779201";"Regulatory"
"2012_MIT";"BBa_K779202";"Regulatory"
"2012_MIT";"BBa_K779400";"Regulatory"
"2012_MIT";"BBa_K779401";"Regulatory"
"2012_MIT";"BBa_K779402";"Regulatory"
"2012_MIT";"BBa_K779403";"Regulatory"
"2012_MIT";"BBa_K779404";"Regulatory"
"2012_MIT";"BBa_K779405";"Regulatory"
"2012_MIT";"BBa_K779406";"Regulatory"
"2012_MIT";"BBa_K779407";"Regulatory"
"2012_MIT";"BBa_K779408";"Regulatory"
"2012_MIT";"BBa_K779409";"Regulatory"
"2012_MIT";"BBa_K779305";"coding"
"2012_MIT";"BBa_K779308";"coding"
"2012_MIT";"BBa_K779315";"coding"
"2012_MIT";"BBa_K779316";"coding"
"2012_MIT";"BBa_K779317";"coding"
"2012_MIT";"BBa_K779318";"coding"
"2016_Concordia";"BBa_K2045000";"coding"
"2016_Concordia";"BBa_K2045001";"coding"
"2016_Concordia";"BBa_K2045002";"coding"
"2016_Concordia";"BBa_K2045003";"coding"
"2016_Concordia";"BBa_K2045004";"coding"
"2016_Concordia";"BBa_K2045005";"coding"
"2011_Debrecen_Hungary";"BBa_K626008";"composite"
"2011_Debrecen_Hungary";"BBa_K626009";"composite"
"2011_Debrecen_Hungary";"BBa_K626005";"coding"
"2017_UCSC";"BBa_K2223004";"composite"
"2017_UCSC";"BBa_K2223000";"coding"
"2017_UCSC";"BBa_K2223001";"coding"
"2017_UCSC";"BBa_K2223002";"coding"
"2017_UCSC";"BBa_K2223003";"coding"
"2017_Toronto";"BBa_K2469003";"composite"
"2017_Toronto";"BBa_K2469004";"composite"
"2017_Toronto";"BBa_K2469000";"Regulatory"
"2017_Toronto";"BBa_K2469001";"coding"
"2017_Toronto";"BBa_K2469002";"coding"
"2009_Kyoto";"BBa_K210001";"coding"
"2009_Kyoto";"BBa_K210003";"coding"
"2012_Lethbridge";"BBa_K901020";"composite"
"2012_Lethbridge";"BBa_K901000";"coding"
"2012_Lethbridge";"BBa_K901004";"coding"
"2012_Lethbridge";"BBa_K901008";"coding"
"2012_Lethbridge";"BBa_K901009";"coding"
"2012_Lethbridge";"BBa_K901013";"coding"
"2012_Lethbridge";"BBa_K901016";"coding"
"2014_XMU-China";"BBa_K1412002";"composite"
"2014_XMU-China";"BBa_K1412006";"composite"
"2014_XMU-China";"BBa_K1412007";"composite"
"2014_XMU-China";"BBa_K1412614";"composite"
"2014_XMU-China";"BBa_K1412004";"composite"
"2014_XMU-China";"BBa_K1412005";"composite"
"2014_XMU-China";"BBa_K1412009";"composite"
"2014_XMU-China";"BBa_K1412014";"composite"
"2014_XMU-China";"BBa_K1412003";"Regulatory"
"2010_Michigan";"BBa_K377702";"composite"
"2010_Michigan";"BBa_K377705";"coding"
"2006_MIT";"BBa_J45397";"composite"
"2006_MIT";"BBa_J45098";"composite"
"2006_MIT";"BBa_J45150";"composite"
"2006_MIT";"BBa_J45298";"composite"
"2006_MIT";"BBa_J45503";"Regulatory"
"2006_MIT";"BBa_J45504";"Regulatory"
"2006_MIT";"BBa_J45992";"Regulatory"
"2006_MIT";"BBa_J45993";"Regulatory"
"2006_MIT";"BBa_R1028";"Regulatory"
"2006_MIT";"BBa_J45014";"coding"
"2006_MIT";"BBa_C2002";"coding"
"2006_MIT";"BBa_C2003";"coding"
"2006_MIT";"BBa_J45001";"coding"
"2006_MIT";"BBa_J45002";"coding"
"2006_MIT";"BBa_J45003";"coding"
"2006_MIT";"BBa_J45004";"coding"
"2006_MIT";"BBa_J45005";"coding"
"2006_MIT";"BBa_J45006";"coding"
"2006_MIT";"BBa_J45007";"coding"
"2006_MIT";"BBa_J45008";"coding"
"2006_MIT";"BBa_J45009";"coding"
"2006_MIT";"BBa_J45015";"coding"
"2006_MIT";"BBa_J45017";"coding"
"2006_MIT";"BBa_J45501";"coding"
"2014_Toronto";"BBa_K1559001";"coding"
"2014_Toronto";"BBa_K1559002";"coding"
"2017_TAS_Taipei";"BBa_K2229100";"composite"
"2017_TAS_Taipei";"BBa_K2229200";"composite"
"2017_TAS_Taipei";"BBa_K2229300";"composite"
"2017_TAS_Taipei";"BBa_K2229400";"composite"
"2017_TAS_Taipei";"BBa_K2229450";"coding"
"2011_UNITS_TRIESTE";"BBa_K553003";"composite"
"2011_UNITS_TRIESTE";"BBa_K553004";"composite"
"2011_UNITS_TRIESTE";"BBa_K553005";"composite"
"2011_UNITS_TRIESTE";"BBa_K553006";"composite"
"2011_UNITS_TRIESTE";"BBa_K553007";"composite"
"2011_UNITS_TRIESTE";"BBa_K553008";"composite"
"2011_UNITS_TRIESTE";"BBa_K553009";"composite"
"2011_UNITS_TRIESTE";"BBa_K553010";"composite"
"2011_UNITS_TRIESTE";"BBa_K553002";"Regulatory"
"2011_UNITS_TRIESTE";"BBa_K553021";"Regulatory"
"2011_UNITS_TRIESTE";"BBa_K553022";"Regulatory"
"2011_UNITS_TRIESTE";"BBa_K553023";"Regulatory"
"2011_UNITS_TRIESTE";"BBa_K553020";"coding"
"2011_UNITS_TRIESTE";"BBa_K553000";"coding"
"2011_UNITS_TRIESTE";"BBa_K553001";"coding"
"2013_SCUT";"BBa_K1072013";"composite"
"2013_SCUT";"BBa_K1072014";"composite"
"2013_SCUT";"BBa_K1072020";"composite"
"2013_SCUT";"BBa_K1072012";"composite"
"2013_SCUT";"BBa_K1072000";"composite"
"2013_SCUT";"BBa_K1072003";"composite"
"2013_SCUT";"BBa_K1072006";"composite"
"2013_SCUT";"BBa_K1072007";"composite"
"2013_SCUT";"BBa_K1072011";"composite"
"2013_SCUT";"BBa_K1072015";"composite"
"2013_SCUT";"BBa_K1072016";"composite"
"2013_SCUT";"BBa_K1072017";"composite"
"2013_SCUT";"BBa_K1072018";"composite"
"2013_SCUT";"BBa_K1072019";"composite"
"2013_SCUT";"BBa_K1072022";"composite"
"2013_SCUT";"BBa_K1072023";"Regulatory"
"2013_SCUT";"BBa_K1072001";"coding"
"2013_SCUT";"BBa_K1072004";"coding"
"2014_Mingdao";"BBa_K1256006";"composite"
"2014_Mingdao";"BBa_K1256007";"composite"
"2014_Mingdao";"BBa_K1256008";"composite"
"2014_Mingdao";"BBa_K1256009";"composite"
"2014_Mingdao";"BBa_K1256010";"composite"
"2014_Mingdao";"BBa_K1256011";"composite"
"2015_Hamburg";"BBa_K1860702";"composite"
"2015_Hamburg";"BBa_K1860703";"composite"
"2013_KU_Leuven";"BBa_K1060000";"coding"
"2013_KU_Leuven";"BBa_K1060001";"coding"
"2013_KU_Leuven";"BBa_K1060002";"coding"
"2015_London_Biohackspace";"BBa_K1845001";"coding"
"2015_London_Biohackspace";"BBa_K1845002";"coding"
"2015_London_Biohackspace";"BBa_K1845003";"coding"
"2015_London_Biohackspace";"BBa_K1845004";"coding"
"2013_UNITN-Trento";"BBa_K1065002";"composite"
"2013_UNITN-Trento";"BBa_K1065303";"composite"
"2013_UNITN-Trento";"BBa_K1065201";"composite"
"2013_UNITN-Trento";"BBa_K1065203";"composite"
"2013_UNITN-Trento";"BBa_K1065204";"composite"
"2013_UNITN-Trento";"BBa_K1065305";"composite"
"2013_UNITN-Trento";"BBa_K1065306";"composite"
"2013_UNITN-Trento";"BBa_K1065307";"composite"
"2013_UNITN-Trento";"BBa_K1065308";"composite"
"2013_UNITN-Trento";"BBa_K1065107";"Regulatory"
"2016_TCU_Taiwan";"BBa_K2011000";"coding"
"2016_TCU_Taiwan";"BBa_K2011408";"coding"
"2017_UChile_OpenBio-CeBiB";"BBa_K2425000";"coding"
"2008_ETH_Zurich";"BBa_K142202";"composite"
"2008_ETH_Zurich";"BBa_K142203";"composite"
"2008_ETH_Zurich";"BBa_K142000";"coding"
"2008_ETH_Zurich";"BBa_K142001";"coding"
"2008_ETH_Zurich";"BBa_K142002";"coding"
"2008_ETH_Zurich";"BBa_K142003";"coding"
"2008_ETH_Zurich";"BBa_K142004";"coding"
"2008_ETH_Zurich";"BBa_K142005";"coding"
"2008_ETH_Zurich";"BBa_K142006";"coding"
"2008_ETH_Zurich";"BBa_K142007";"coding"
"2008_ETH_Zurich";"BBa_K142019";"coding"
"2008_ETH_Zurich";"BBa_K142040";"coding"
"2008_ETH_Zurich";"BBa_K142200";"coding"
"2008_ETH_Zurich";"BBa_K142201";"coding"
"2016_Sheffield";"BBa_K2016005";"composite"
"2016_Sheffield";"BBa_K2016000";"Regulatory"
"2016_Sheffield";"BBa_K2016003";"coding"
"2016_Sheffield";"BBa_K2016004";"coding"
"2016_Paris_Bettencourt";"BBa_K2043001";"coding"
"2016_Paris_Bettencourt";"BBa_K2043002";"coding"
"2016_Paris_Bettencourt";"BBa_K2043003";"coding"
"2016_Paris_Bettencourt";"BBa_K2043004";"coding"
"2016_Paris_Bettencourt";"BBa_K2043005";"coding"
"2016_Paris_Bettencourt";"BBa_K2043006";"coding"
"2016_Paris_Bettencourt";"BBa_K2043007";"coding"
"2016_Paris_Bettencourt";"BBa_K2043008";"coding"
"2016_Paris_Bettencourt";"BBa_K2043009";"coding"
"2016_Paris_Bettencourt";"BBa_K2043010";"coding"
"2016_Paris_Bettencourt";"BBa_K2043011";"coding"
"2016_Paris_Bettencourt";"BBa_K2043012";"coding"
"2016_Paris_Bettencourt";"BBa_K2043013";"coding"
"2016_Paris_Bettencourt";"BBa_K2043014";"coding"
"2016_Paris_Bettencourt";"BBa_K2043015";"coding"
"2016_Paris_Bettencourt";"BBa_K2043016";"coding"
"2016_Paris_Bettencourt";"BBa_K2043017";"coding"
"2014_SUSTC-Shenzhen";"BBa_K1431201";"composite"
"2014_SUSTC-Shenzhen";"BBa_K1431301";"composite"
"2014_SUSTC-Shenzhen";"BBa_K1431302";"composite"
"2014_SUSTC-Shenzhen";"BBa_K1431501";"Regulatory"
"2014_SUSTC-Shenzhen";"BBa_K1431502";"Regulatory"
"2014_SUSTC-Shenzhen";"BBa_K1431503";"Regulatory"
"2014_SUSTC-Shenzhen";"BBa_K1431101";"coding"
"2012_UANL_Mty-Mexico";"BBa_K888004";"composite"
"2012_UANL_Mty-Mexico";"BBa_K888003";"composite"
"2012_UANL_Mty-Mexico";"BBa_K888008";"composite"
"2012_UANL_Mty-Mexico";"BBa_K888002";"Regulatory"
"2012_UANL_Mty-Mexico";"BBa_K888000";"coding"
"2012_UANL_Mty-Mexico";"BBa_K888001";"coding"
"2012_UANL_Mty-Mexico";"BBa_K888005";"coding"
"2012_UANL_Mty-Mexico";"BBa_K888006";"coding"
"2012_UANL_Mty-Mexico";"BBa_K888007";"coding"
"2016_Jilin_China";"BBa_K1932000";"Regulatory"
"2016_Jilin_China";"BBa_K1932004";"coding"
"2011_UCL_London";"BBa_K676005";"composite"
"2011_UCL_London";"BBa_K676008";"composite"
"2011_UCL_London";"BBa_K676010";"composite"
"2011_UCL_London";"BBa_K676016";"composite"
"2011_UCL_London";"BBa_K676003";"Regulatory"
"2011_UCL_London";"BBa_K676006";"coding"
"2008_University_of_Chicago";"BBa_K163000";"coding"
"2008_University_of_Chicago";"BBa_K163001";"coding"
"2008_University_of_Chicago";"BBa_K163002";"coding"
"2008_University_of_Chicago";"BBa_K163004";"coding"
"2016_Saint_Rose_School";"BBa_K2115002";"composite"
"2016_Saint_Rose_School";"BBa_K2115004";"composite"
"2016_Saint_Rose_School";"BBa_K2115005";"composite"
"2007_UCSF";"BBa_I766200";"Regulatory"
"2007_UCSF";"BBa_I766214";"Regulatory"
"2007_UCSF";"BBa_I766555";"Regulatory"
"2007_UCSF";"BBa_I766556";"Regulatory"
"2007_UCSF";"BBa_I766557";"Regulatory"
"2007_UCSF";"BBa_I766558";"Regulatory"
"2007_UCSF";"BBa_I766002";"coding"
"2007_UCSF";"BBa_I766007";"coding"
"2007_UCSF";"BBa_I766100";"coding"
"2007_UCSF";"BBa_I766101";"coding"
"2007_UCSF";"BBa_I766102";"coding"
"2007_UCSF";"BBa_I766103";"coding"
"2007_UCSF";"BBa_I766202";"coding"
"2007_UCSF";"BBa_I766203";"coding"
"2007_UCSF";"BBa_I766204";"coding"
"2007_UCSF";"BBa_I766205";"coding"
"2007_UCSF";"BBa_I766206";"coding"
"2007_UCSF";"BBa_I766207";"coding"
"2007_UCSF";"BBa_I766210";"coding"
"2007_UCSF";"BBa_I766215";"coding"
"2007_UCSF";"BBa_I766216";"coding"
"2007_UCSF";"BBa_I766220";"coding"
"2007_UCSF";"BBa_I766231";"coding"
"2007_UCSF";"BBa_I766232";"coding"
"2007_UCSF";"BBa_I766234";"coding"
"2007_UCSF";"BBa_I766336";"coding"
"2007_UCSF";"BBa_I766348";"coding"
"2007_UCSF";"BBa_I766400";"coding"
"2012_Cambridge";"BBa_K911008";"Regulatory"
"2008_Paris";"BBa_K136020";"composite"
"2008_Paris";"BBa_K136028";"composite"
"2008_Paris";"BBa_K136011";"composite"
"2008_Paris";"BBa_K136012";"composite"
"2008_Paris";"BBa_K136013";"composite"
"2008_Paris";"BBa_K136015";"composite"
"2008_Paris";"BBa_K136016";"composite"
"2008_Paris";"BBa_K136017";"composite"
"2008_Paris";"BBa_K136019";"composite"
"2008_Paris";"BBa_K136021";"composite"
"2008_Paris";"BBa_K136022";"composite"
"2008_Paris";"BBa_K136023";"composite"
"2008_Paris";"BBa_K136024";"composite"
"2008_Paris";"BBa_K136027";"composite"
"2008_Paris";"BBa_K136029";"composite"
"2008_Paris";"BBa_K136030";"composite"
"2008_Paris";"BBa_K136037";"composite"
"2008_Paris";"BBa_K136039";"composite"
"2008_Paris";"BBa_K136049";"composite"
"2008_Paris";"BBa_K136051";"composite"
"2008_Paris";"BBa_K136053";"composite"
"2008_Paris";"BBa_K136054";"composite"
"2008_Paris";"BBa_K136055";"composite"
"2008_Paris";"BBa_K136059";"composite"
"2008_Paris";"BBa_K136064";"composite"
"2008_Paris";"BBa_K136065";"composite"
"2008_Paris";"BBa_K136066";"composite"
"2008_Paris";"BBa_K136069";"composite"
"2008_Paris";"BBa_K136070";"composite"
"2008_Paris";"BBa_K136006";"Regulatory"
"2008_Paris";"BBa_K136008";"Regulatory"
"2008_Paris";"BBa_K136009";"Regulatory"
"2008_Paris";"BBa_K136010";"Regulatory"
"2008_Paris";"BBa_K136046";"coding"
"2016_Alberta";"BBa_K2127006";"Regulatory"
"2016_Alberta";"BBa_K2127001";"coding"
"2016_Alberta";"BBa_K2127002";"coding"
"2016_Alberta";"BBa_K2127003";"coding"
"2016_Alberta";"BBa_K2127004";"coding"
"2016_Alberta";"BBa_K2127005";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499500";"composite"
"2014_StanfordBrownSpelman";"BBa_K1499205";"composite"
"2014_StanfordBrownSpelman";"BBa_K1499252";"composite"
"2014_StanfordBrownSpelman";"BBa_K1499503";"composite"
"2014_StanfordBrownSpelman";"BBa_K1499200";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499000";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499201";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499202";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499400";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499401";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499402";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499501";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499001";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499002";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499003";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499204";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499250";"coding"
"2014_StanfordBrownSpelman";"BBa_K1499502";"coding"
"2017_SCU_China";"BBa_K2276001";"composite"
"2017_SCU_China";"BBa_K2276003";"composite"
"2017_SCU_China";"BBa_K2276004";"composite"
"2017_SCU_China";"BBa_K2276005";"composite"
"2015_UCSF";"BBa_K1829001";"Regulatory"
"2015_UCSF";"BBa_K1829002";"Regulatory"
"2015_UCSF";"BBa_K1829005";"Regulatory"
"2015_UCSF";"BBa_K1829003";"terminators"
"2015_UCSF";"BBa_K1829004";"terminators"
"2015_TecCEM_HS";"BBa_K1629000";"coding"
"2015_TecCEM_HS";"BBa_K1629002";"coding"
"2009_Slovenia";"BBa_K245050";"composite"
"2009_Slovenia";"BBa_K245051";"composite"
"2009_Slovenia";"BBa_K245062";"composite"
"2009_Slovenia";"BBa_K245063";"composite"
"2009_Slovenia";"BBa_K245064";"composite"
"2009_Slovenia";"BBa_K245065";"composite"
"2009_Slovenia";"BBa_K245066";"composite"
"2009_Slovenia";"BBa_K245067";"composite"
"2009_Slovenia";"BBa_K245068";"composite"
"2009_Slovenia";"BBa_K245069";"composite"
"2009_Slovenia";"BBa_K245070";"composite"
"2009_Slovenia";"BBa_K245071";"composite"
"2009_Slovenia";"BBa_K245073";"composite"
"2009_Slovenia";"BBa_K245074";"composite"
"2009_Slovenia";"BBa_K245075";"composite"
"2009_Slovenia";"BBa_K245076";"composite"
"2009_Slovenia";"BBa_K245077";"composite"
"2009_Slovenia";"BBa_K245078";"composite"
"2009_Slovenia";"BBa_K245083";"composite"
"2009_Slovenia";"BBa_K245084";"composite"
"2009_Slovenia";"BBa_K245085";"composite"
"2009_Slovenia";"BBa_K245086";"composite"
"2009_Slovenia";"BBa_K245087";"composite"
"2009_Slovenia";"BBa_K245088";"composite"
"2009_Slovenia";"BBa_K245089";"composite"
"2009_Slovenia";"BBa_K245090";"composite"
"2009_Slovenia";"BBa_K245091";"composite"
"2009_Slovenia";"BBa_K245092";"composite"
"2009_Slovenia";"BBa_K245093";"composite"
"2009_Slovenia";"BBa_K245094";"composite"
"2009_Slovenia";"BBa_K245095";"composite"
"2009_Slovenia";"BBa_K245098";"composite"
"2009_Slovenia";"BBa_K245099";"composite"
"2009_Slovenia";"BBa_K245100";"composite"
"2009_Slovenia";"BBa_K245101";"composite"
"2009_Slovenia";"BBa_K245102";"composite"
"2009_Slovenia";"BBa_K245105";"composite"
"2009_Slovenia";"BBa_K245106";"composite"
"2009_Slovenia";"BBa_K245107";"composite"
"2009_Slovenia";"BBa_K245108";"composite"
"2009_Slovenia";"BBa_K245111";"composite"
"2009_Slovenia";"BBa_K245112";"composite"
"2009_Slovenia";"BBa_K245200";"composite"
"2009_Slovenia";"BBa_K245021";"coding"
"2009_Slovenia";"BBa_K245022";"coding"
"2009_Slovenia";"BBa_K245024";"coding"
"2009_Slovenia";"BBa_K245025";"coding"
"2009_Slovenia";"BBa_K245026";"coding"
"2009_Slovenia";"BBa_K245027";"coding"
"2009_Slovenia";"BBa_K245028";"coding"
"2009_Slovenia";"BBa_K245029";"coding"
"2009_Slovenia";"BBa_K245030";"coding"
"2009_Slovenia";"BBa_K245031";"coding"
"2009_Slovenia";"BBa_K245038";"coding"
"2009_Slovenia";"BBa_K245039";"coding"
"2009_Slovenia";"BBa_K245042";"coding"
"2009_Slovenia";"BBa_K245113";"coding"
"2009_Slovenia";"BBa_K245114";"coding"
"2009_Slovenia";"BBa_K245115";"coding"
"2009_Slovenia";"BBa_K245116";"coding"
"2009_Slovenia";"BBa_K245117";"coding"
"2009_Slovenia";"BBa_K245118";"coding"
"2009_Slovenia";"BBa_K245119";"coding"
"2009_Slovenia";"BBa_K245120";"coding"
"2009_Slovenia";"BBa_K245121";"coding"
"2009_Slovenia";"BBa_K245122";"coding"
"2009_Slovenia";"BBa_K245123";"coding"
"2009_Slovenia";"BBa_K245124";"coding"
"2009_Slovenia";"BBa_K245125";"coding"
"2009_Slovenia";"BBa_K245126";"coding"
"2009_Slovenia";"BBa_K245127";"coding"
"2009_Slovenia";"BBa_K245128";"coding"
"2009_Slovenia";"BBa_K245129";"coding"
"2009_Slovenia";"BBa_K245130";"coding"
"2009_Slovenia";"BBa_K245131";"coding"
"2009_Slovenia";"BBa_K245132";"coding"
"2009_Slovenia";"BBa_K245133";"coding"
"2009_Slovenia";"BBa_K245134";"coding"
"2009_Slovenia";"BBa_K245135";"coding"
"2009_Slovenia";"BBa_K245138";"coding"
"2009_Slovenia";"BBa_K245139";"coding"
"2009_Slovenia";"BBa_K245140";"coding"
"2009_Slovenia";"BBa_K245141";"coding"
"2013_CIDEB-UANL_Mexico";"BBa_K987001";"composite"
"2013_CIDEB-UANL_Mexico";"BBa_K987000";"coding"
"2013_CIDEB-UANL_Mexico";"BBa_K987003";"coding"
"2013_Freiburg";"BBa_K1150011";"Regulatory"
"2013_Freiburg";"BBa_K1150015";"Regulatory"
"2013_Freiburg";"BBa_K1150001";"coding"
"2013_Freiburg";"BBa_K1150002";"coding"
"2013_Freiburg";"BBa_K1150003";"coding"
"2013_Freiburg";"BBa_K1150004";"coding"
"2013_Freiburg";"BBa_K1150005";"coding"
"2013_Freiburg";"BBa_K1150006";"coding"
"2013_Freiburg";"BBa_K1150007";"coding"
"2013_Freiburg";"BBa_K1150013";"coding"
"2013_Freiburg";"BBa_K1150000";"coding"
"2013_Freiburg";"BBa_K1150014";"coding"
"2013_Freiburg";"BBa_K1150064";"coding"
"2013_Freiburg";"BBa_K1150065";"coding"
"2013_Freiburg";"BBa_K1150066";"coding"
"2013_Freiburg";"BBa_K1150067";"coding"
"2013_Freiburg";"BBa_K1150068";"coding"
"2013_Freiburg";"BBa_K1150012";"terminators"
"2007_Berkeley_UC";"BBa_I716208";"composite"
"2007_Berkeley_UC";"BBa_I716003";"composite"
"2007_Berkeley_UC";"BBa_I716004";"composite"
"2007_Berkeley_UC";"BBa_I716007";"composite"
"2007_Berkeley_UC";"BBa_I716008";"composite"
"2007_Berkeley_UC";"BBa_I716009";"composite"
"2007_Berkeley_UC";"BBa_I716010";"composite"
"2007_Berkeley_UC";"BBa_I716011";"composite"
"2007_Berkeley_UC";"BBa_I716012";"composite"
"2007_Berkeley_UC";"BBa_I716016";"composite"
"2007_Berkeley_UC";"BBa_I716017";"composite"
"2007_Berkeley_UC";"BBa_I716018";"composite"
"2007_Berkeley_UC";"BBa_I716019";"composite"
"2007_Berkeley_UC";"BBa_I716020";"composite"
"2007_Berkeley_UC";"BBa_I716021";"composite"
"2007_Berkeley_UC";"BBa_I716022";"composite"
"2007_Berkeley_UC";"BBa_I716023";"composite"
"2007_Berkeley_UC";"BBa_I716051";"composite"
"2007_Berkeley_UC";"BBa_I716052";"composite"
"2007_Berkeley_UC";"BBa_I716056";"composite"
"2007_Berkeley_UC";"BBa_I716057";"composite"
"2007_Berkeley_UC";"BBa_I716060";"composite"
"2007_Berkeley_UC";"BBa_I716061";"composite"
"2007_Berkeley_UC";"BBa_I716064";"composite"
"2007_Berkeley_UC";"BBa_I716065";"composite"
"2007_Berkeley_UC";"BBa_I716066";"composite"
"2007_Berkeley_UC";"BBa_I716067";"composite"
"2007_Berkeley_UC";"BBa_I716069";"composite"
"2007_Berkeley_UC";"BBa_I716070";"composite"
"2007_Berkeley_UC";"BBa_I716071";"composite"
"2007_Berkeley_UC";"BBa_I716166";"composite"
"2007_Berkeley_UC";"BBa_I716167";"composite"
"2007_Berkeley_UC";"BBa_I716176";"composite"
"2007_Berkeley_UC";"BBa_I716177";"composite"
"2007_Berkeley_UC";"BBa_I716178";"composite"
"2007_Berkeley_UC";"BBa_I716179";"composite"
"2007_Berkeley_UC";"BBa_I716180";"composite"
"2007_Berkeley_UC";"BBa_I716181";"composite"
"2007_Berkeley_UC";"BBa_I716183";"composite"
"2007_Berkeley_UC";"BBa_I716184";"composite"
"2007_Berkeley_UC";"BBa_I716201";"composite"
"2007_Berkeley_UC";"BBa_I716202";"composite"
"2007_Berkeley_UC";"BBa_I716203";"composite"
"2007_Berkeley_UC";"BBa_I716204";"composite"
"2007_Berkeley_UC";"BBa_I716205";"composite"
"2007_Berkeley_UC";"BBa_I716206";"composite"
"2007_Berkeley_UC";"BBa_I716207";"composite"
"2007_Berkeley_UC";"BBa_I716214";"composite"
"2007_Berkeley_UC";"BBa_I716215";"composite"
"2007_Berkeley_UC";"BBa_I716216";"composite"
"2007_Berkeley_UC";"BBa_I716217";"composite"
"2007_Berkeley_UC";"BBa_I716218";"composite"
"2007_Berkeley_UC";"BBa_I716219";"composite"
"2007_Berkeley_UC";"BBa_I716220";"composite"
"2007_Berkeley_UC";"BBa_I716221";"composite"
"2007_Berkeley_UC";"BBa_I716222";"composite"
"2007_Berkeley_UC";"BBa_I716223";"composite"
"2007_Berkeley_UC";"BBa_I716224";"composite"
"2007_Berkeley_UC";"BBa_I716225";"composite"
"2007_Berkeley_UC";"BBa_I716226";"composite"
"2007_Berkeley_UC";"BBa_I716251";"composite"
"2007_Berkeley_UC";"BBa_I716267";"composite"
"2007_Berkeley_UC";"BBa_I716273";"composite"
"2007_Berkeley_UC";"BBa_I716304";"composite"
"2007_Berkeley_UC";"BBa_I716305";"composite"
"2007_Berkeley_UC";"BBa_I716306";"composite"
"2007_Berkeley_UC";"BBa_I716317";"composite"
"2007_Berkeley_UC";"BBa_I716319";"composite"
"2007_Berkeley_UC";"BBa_I716320";"composite"
"2007_Berkeley_UC";"BBa_I716321";"composite"
"2007_Berkeley_UC";"BBa_I716374";"composite"
"2007_Berkeley_UC";"BBa_I716375";"composite"
"2007_Berkeley_UC";"BBa_I716376";"composite"
"2007_Berkeley_UC";"BBa_I716377";"composite"
"2007_Berkeley_UC";"BBa_I716378";"composite"
"2007_Berkeley_UC";"BBa_I716379";"composite"
"2007_Berkeley_UC";"BBa_I716380";"composite"
"2007_Berkeley_UC";"BBa_I716381";"composite"
"2007_Berkeley_UC";"BBa_I716390";"composite"
"2007_Berkeley_UC";"BBa_I716014";"Regulatory"
"2007_Berkeley_UC";"BBa_I716102";"Regulatory"
"2007_Berkeley_UC";"BBa_I716154";"coding"
"2007_Berkeley_UC";"BBa_I716155";"coding"
"2007_Berkeley_UC";"BBa_I716210";"coding"
"2007_Berkeley_UC";"BBa_I716211";"coding"
"2007_Berkeley_UC";"BBa_I716053";"coding"
"2007_Berkeley_UC";"BBa_I716054";"coding"
"2007_Berkeley_UC";"BBa_I716055";"coding"
"2007_Berkeley_UC";"BBa_I716058";"coding"
"2007_Berkeley_UC";"BBa_I716059";"coding"
"2007_Berkeley_UC";"BBa_I716062";"coding"
"2007_Berkeley_UC";"BBa_I716063";"coding"
"2007_Berkeley_UC";"BBa_I716068";"coding"
"2007_Berkeley_UC";"BBa_I716072";"coding"
"2007_Berkeley_UC";"BBa_I716073";"coding"
"2007_Berkeley_UC";"BBa_I716087";"coding"
"2007_Berkeley_UC";"BBa_I716152";"coding"
"2007_Berkeley_UC";"BBa_I716153";"coding"
"2007_Berkeley_UC";"BBa_I716209";"coding"
"2007_Berkeley_UC";"BBa_I716212";"coding"
